"Step","Group: text1-vision0 - evaluation/blimp/control_raising","Group: text1-vision0 - evaluation/blimp/control_raising__MIN","Group: text1-vision0 - evaluation/blimp/control_raising__MAX","Group: text1-vision100 - evaluation/blimp/control_raising","Group: text1-vision100 - evaluation/blimp/control_raising__MIN","Group: text1-vision100 - evaluation/blimp/control_raising__MAX","Group: text1-vision10 - evaluation/blimp/control_raising","Group: text1-vision10 - evaluation/blimp/control_raising__MIN","Group: text1-vision10 - evaluation/blimp/control_raising__MAX","Group: text1-vision1 - evaluation/blimp/control_raising","Group: text1-vision1 - evaluation/blimp/control_raising__MIN","Group: text1-vision1 - evaluation/blimp/control_raising__MAX","Group: text10-vision1 - evaluation/blimp/control_raising","Group: text10-vision1 - evaluation/blimp/control_raising__MIN","Group: text10-vision1 - evaluation/blimp/control_raising__MAX","Group: text10-vision100 - evaluation/blimp/control_raising","Group: text10-vision100 - evaluation/blimp/control_raising__MIN","Group: text10-vision100 - evaluation/blimp/control_raising__MAX","Group: text10-vision10 - evaluation/blimp/control_raising","Group: text10-vision10 - evaluation/blimp/control_raising__MIN","Group: text10-vision10 - evaluation/blimp/control_raising__MAX","Group: text10-vision0 - evaluation/blimp/control_raising","Group: text10-vision0 - evaluation/blimp/control_raising__MIN","Group: text10-vision0 - evaluation/blimp/control_raising__MAX"
"6435","","","","","","","","","","","","","63.29999923706055","63.29999923706055","63.29999923706055","61.689998626708984","61.689998626708984","61.689998626708984","63.7400016784668","63.7400016784668","63.7400016784668","","",""
"6565","","","","","","","","","","61.439998626708984","61.439998626708984","61.439998626708984","","","","","","","","","","","",""
"6571","","","","61.689998626708984","61.689998626708984","61.689998626708984","63.59000015258789","63.59000015258789","63.59000015258789","","","","","","","","","","","","","","",""
"6572","","","","","","","","","","","","","64.33999633789062","64.33999633789062","64.33999633789062","64.5999984741211","64.5999984741211","64.5999984741211","63.7400016784668","63.7400016784668","63.7400016784668","","",""
"6579","","","","","","","","","","","","","","","","","","","","","","66.87999725341797","66.87999725341797","66.87999725341797"
"6702","","","","","","","","","","62.33000183105469","62.33000183105469","62.33000183105469","","","","","","","","","","","",""
"6711","","","","","","","","","","","","","","","","","","","","","","65.91000366210938","65.91000366210938","65.91000366210938"
"6773","","","","61.599998474121094","61.599998474121094","61.599998474121094","63.7400016784668","63.7400016784668","63.7400016784668","","","","","","","","","","","","","","",""
"6774","","","","","","","","","","","","","64.9800033569336","64.9800033569336","64.9800033569336","63.150001525878906","63.150001525878906","63.150001525878906","65.29000091552734","65.29000091552734","65.29000091552734","","",""
"6904","","","","","","","","","","62","62","62","","","","","","","","","","","",""
"6908","","","","","","","","","","","","","","","","","","","","","","66.80999755859375","66.80999755859375","66.80999755859375"
"6910","","","","62.529998779296875","62.529998779296875","62.529998779296875","63.650001525878906","63.650001525878906","63.650001525878906","","","","","","","","","","","","","","",""
"6911","","","","","","","","","","","","","64.2300033569336","64.2300033569336","64.2300033569336","64.2699966430664","64.2699966430664","64.2699966430664","64.12000274658203","64.12000274658203","64.12000274658203","","",""
"7040","","","","","","","","","","","","","","","","","","","","","","67.27999877929688","67.27999877929688","67.27999877929688"
"7041","","","","","","","","","","62.279998779296875","62.279998779296875","62.279998779296875","","","","","","","","","","","",""
"7112","","","","62.150001525878906","62.150001525878906","62.150001525878906","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","","","","","","","",""
"7113","","","","","","","","","","","","","66.3499984741211","66.3499984741211","66.3499984741211","63.16999816894531","63.16999816894531","63.16999816894531","62.310001373291016","62.310001373291016","62.310001373291016","","",""
"7237","","","","","","","","","","","","","","","","","","","","","","66.79000091552734","66.79000091552734","66.79000091552734"
"7243","","","","","","","","","","61.63999938964844","61.63999938964844","61.63999938964844","","","","","","","","","","","",""
"7249","","","","62.150001525878906","62.150001525878906","62.150001525878906","63.31999969482422","63.31999969482422","63.31999969482422","","","","","","","","","","","","","","",""
"7250","","","","","","","","","","","","","66.26000213623047","66.26000213623047","66.26000213623047","64.47000122070312","64.47000122070312","64.47000122070312","65.91000366210938","65.91000366210938","65.91000366210938","","",""
"7369","","","","","","","","","","","","","","","","","","","","","","67.72000122070312","67.72000122070312","67.72000122070312"
"7380","","","","","","","","","","63.040000915527344","63.040000915527344","63.040000915527344","","","","","","","","","","","",""
"7451","","","","62.72999954223633","62.72999954223633","62.72999954223633","64.0999984741211","64.0999984741211","64.0999984741211","","","","","","","","","","","","","","",""
"7452","","","","","","","","","","","","","66.97000122070312","66.97000122070312","66.97000122070312","63.40999984741211","63.40999984741211","63.40999984741211","64.2699966430664","64.2699966430664","64.2699966430664","","",""
"7566","","","","","","","","","","","","","","","","","","","","","","67.33999633789062","67.33999633789062","67.33999633789062"
"7582","","","","","","","","","","61.560001373291016","61.560001373291016","61.560001373291016","","","","","","","","","","","",""
"7588","","","","63.47999954223633","63.47999954223633","63.47999954223633","64.33999633789062","64.33999633789062","64.33999633789062","","","","","","","","","","","","","","",""
"7589","","","","","","","","","","","","","66.3499984741211","66.3499984741211","66.3499984741211","63.939998626708984","63.939998626708984","63.939998626708984","63.83000183105469","63.83000183105469","63.83000183105469","","",""
"7698","","","","","","","","","","","","","","","","","","","","","","67.2300033569336","67.2300033569336","67.2300033569336"
"7719","","","","","","","","","","62.369998931884766","62.369998931884766","62.369998931884766","","","","","","","","","","","",""
"7790","","","","62.93000030517578","62.93000030517578","62.93000030517578","64.83000183105469","64.83000183105469","64.83000183105469","","","","","","","","","","","","","","",""
"7791","","","","","","","","","","","","","65.19999694824219","65.19999694824219","65.19999694824219","65.58000183105469","65.58000183105469","65.58000183105469","64.05000305175781","64.05000305175781","64.05000305175781","","",""
"7895","","","","","","","","","","","","","","","","","","","","","","66.98999786376953","66.98999786376953","66.98999786376953"
"7921","","","","","","","","","","63.0099983215332","63.0099983215332","63.0099983215332","","","","","","","","","","","",""
"7927","","","","63.349998474121094","63.349998474121094","63.349998474121094","64.47000122070312","64.47000122070312","64.47000122070312","","","","","","","","","","","","","","",""
"7928","","","","","","","","","","","","","66.30999755859375","66.30999755859375","66.30999755859375","63.7599983215332","63.7599983215332","63.7599983215332","62.02000045776367","62.02000045776367","62.02000045776367","","",""
"8027","","","","","","","","","","","","","","","","","","","","","","67.02999877929688","67.02999877929688","67.02999877929688"
"8058","","","","","","","","","","62.84000015258789","62.84000015258789","62.84000015258789","","","","","","","","","","","",""
"8129","","","","63.2599983215332","63.2599983215332","63.2599983215332","63.70000076293945","63.70000076293945","63.70000076293945","","","","","","","","","","","","","","",""
"8130","","","","","","","","","","","","","66.94999694824219","66.94999694824219","66.94999694824219","63.369998931884766","63.369998931884766","63.369998931884766","64.47000122070312","64.47000122070312","64.47000122070312","","",""
"8224","","","","","","","","","","","","","","","","","","","","","","66.79000091552734","66.79000091552734","66.79000091552734"
"8260","","","","","","","","","","62.459999084472656","62.459999084472656","62.459999084472656","","","","","","","","","","","",""
"8266","","","","63.29999923706055","63.29999923706055","63.29999923706055","","","","","","","","","","","","","","","","","",""
"8267","","","","","","","","","","","","","66.38999938964844","66.38999938964844","66.38999938964844","62.900001525878906","62.900001525878906","62.900001525878906","63.650001525878906","63.650001525878906","63.650001525878906","","",""
"8356","","","","","","","","","","","","","","","","","","","","","","68.5199966430664","68.5199966430664","68.5199966430664"
"8397","","","","","","","","","","61.709999084472656","61.709999084472656","61.709999084472656","","","","","","","","","","","",""
"8468","","","","61.310001373291016","61.310001373291016","61.310001373291016","","","","","","","","","","","","","","","","","",""
"8469","","","","","","","","","","","","","66.05999755859375","66.05999755859375","66.05999755859375","64.31999969482422","64.31999969482422","64.31999969482422","63.040000915527344","63.040000915527344","63.040000915527344","","",""
"8553","","","","","","","","","","","","","","","","","","","","","","68.0999984741211","68.0999984741211","68.0999984741211"
"8599","","","","","","","","","","61.86000061035156","61.86000061035156","61.86000061035156","","","","","","","","","","","",""
"8605","","","","62.790000915527344","62.790000915527344","62.790000915527344","","","","","","","","","","","","","","","","","",""
"8606","","","","","","","","","","","","","66.97000122070312","66.97000122070312","66.97000122070312","64.25","64.25","64.25","64.47000122070312","64.47000122070312","64.47000122070312","","",""
"8685","","","","","","","","","","","","","","","","","","","","","","67.72000122070312","67.72000122070312","67.72000122070312"
"8736","","","","","","","","","","62.369998931884766","62.369998931884766","62.369998931884766","","","","","","","","","","","",""
"8807","","","","62.41999816894531","62.41999816894531","62.41999816894531","","","","","","","","","","","","","","","","","",""
"8808","","","","","","","","","","","","","66.0199966430664","66.0199966430664","66.0199966430664","63.29999923706055","63.29999923706055","63.29999923706055","63.08000183105469","63.08000183105469","63.08000183105469","","",""
"8882","","","","","","","","","","","","","","","","","","","","","","67.76000213623047","67.76000213623047","67.76000213623047"
"8944","","","","62.130001068115234","62.130001068115234","62.130001068115234","","","","","","","","","","","","","","","","","",""
"8945","","","","","","","","","","","","","67.26000213623047","67.26000213623047","67.26000213623047","65.08999633789062","65.08999633789062","65.08999633789062","63.7599983215332","63.7599983215332","63.7599983215332","","",""
"9014","","","","","","","","","","","","","","","","","","","","","","69.2699966430664","69.2699966430664","69.2699966430664"
"9146","","","","61.529998779296875","61.529998779296875","61.529998779296875","","","","","","","","","","","","","","","","","",""
"9147","","","","","","","","","","","","","66.68000030517578","66.68000030517578","66.68000030517578","63.880001068115234","63.880001068115234","63.880001068115234","64.47000122070312","64.47000122070312","64.47000122070312","","",""
"9211","","","","","","","","","","","","","","","","","","","","","","67.76000213623047","67.76000213623047","67.76000213623047"
"9283","","","","61.619998931884766","61.619998931884766","61.619998931884766","","","","","","","","","","","","","","","","","",""
"9284","","","","","","","","","","","","","66.83999633789062","66.83999633789062","66.83999633789062","65.7300033569336","65.7300033569336","65.7300033569336","64.18000030517578","64.18000030517578","64.18000030517578","","",""
"9343","","","","","","","","","","","","","","","","","","","","","","66.7699966430664","66.7699966430664","66.7699966430664"
"9485","","","","61.58000183105469","61.58000183105469","61.58000183105469","","","","","","","","","","","","","","","","","",""
"9486","","","","","","","","","","","","","67.4800033569336","67.4800033569336","67.4800033569336","65.16000366210938","65.16000366210938","65.16000366210938","62.84000015258789","62.84000015258789","62.84000015258789","","",""
"9540","","","","","","","","","","","","","","","","","","","","","","67.02999877929688","67.02999877929688","67.02999877929688"
"9622","","","","61.58000183105469","61.58000183105469","61.58000183105469","","","","","","","","","","","","","","","","","",""
"9623","","","","","","","","","","","","","66.91999816894531","66.91999816894531","66.91999816894531","65.7300033569336","65.7300033569336","65.7300033569336","64.6500015258789","64.6500015258789","64.6500015258789","","",""
"9672","","","","","","","","","","","","","","","","","","","","","","68.2300033569336","68.2300033569336","68.2300033569336"
"9824","","","","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","","","","","","","","","","",""
"9825","","","","","","","","","","","","","66.44000244140625","66.44000244140625","66.44000244140625","63.56999969482422","63.56999969482422","63.56999969482422","64.44999694824219","64.44999694824219","64.44999694824219","","",""
"9869","","","","","","","","","","","","","","","","","","","","","","68.87000274658203","68.87000274658203","68.87000274658203"
"9961","","","","62.63999938964844","62.63999938964844","62.63999938964844","","","","","","","","","","","","","","","","","",""
"9962","","","","","","","","","","","","","66.79000091552734","66.79000091552734","66.79000091552734","64.54000091552734","64.54000091552734","64.54000091552734","64.2699966430664","64.2699966430664","64.2699966430664","","",""
"10001","","","","","","","","","","","","","","","","","","","","","","67.41000366210938","67.41000366210938","67.41000366210938"
"10163","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","","","","","","","","","","",""
"10164","","","","","","","","","","","","","65.75","65.75","65.75","65.2699966430664","65.2699966430664","65.2699966430664","63.849998474121094","63.849998474121094","63.849998474121094","","",""
"10198","","","","","","","","","","","","","","","","","","","","","","66.86000061035156","66.86000061035156","66.86000061035156"
"10301","","","","","","","","","","","","","67.61000061035156","67.61000061035156","67.61000061035156","65.58000183105469","65.58000183105469","65.58000183105469","66.22000122070312","66.22000122070312","66.22000122070312","","",""
"10330","","","","","","","","","","","","","","","","","","","","","","67.27999877929688","67.27999877929688","67.27999877929688"
"10503","","","","","","","","","","","","","67.19000244140625","67.19000244140625","67.19000244140625","","","","","","","","",""
"10527","","","","","","","","","","","","","","","","","","","","","","67.94000244140625","67.94000244140625","67.94000244140625"
"10571","","","","","","","","","","","","","","","","","","","65.48999786376953","65.48999786376953","65.48999786376953","","",""
"10640","","","","","","","","","","","","","66.69999694824219","66.69999694824219","66.69999694824219","","","","","","","","",""
"10659","","","","","","","","","","","","","","","","","","","","","","67.91999816894531","67.91999816894531","67.91999816894531"
"10698","","","","","","","","","","","","","","","","63.939998626708984","63.939998626708984","63.939998626708984","","","","","",""
"10773","","","","","","","","","","","","","","","","","","","65.62000274658203","65.62000274658203","65.62000274658203","","",""
"10835","","","","","","","","","","","","","","","","64.48999786376953","64.48999786376953","64.48999786376953","","","","","",""
"10842","","","","","","","","","","","","","67.01000213623047","67.01000213623047","67.01000213623047","","","","","","","","",""
"10856","","","","","","","","","","","","","","","","","","","","","","67.1500015258789","67.1500015258789","67.1500015258789"
"10910","","","","","","","","","","","","","","","","","","","64.77999877929688","64.77999877929688","64.77999877929688","","",""
"10988","","","","","","","","","","","","","","","","","","","","","","67.83000183105469","67.83000183105469","67.83000183105469"
"11037","","","","","","","","","","","","","","","","64.05000305175781","64.05000305175781","64.05000305175781","","","","","",""
"11045","","","","","","","","","","","","","66.69999694824219","66.69999694824219","66.69999694824219","","","","","","","","",""
"11112","","","","","","","","","","","","","","","","","","","65.48999786376953","65.48999786376953","65.48999786376953","","",""
"11174","","","","","","","","","","","","","","","","65.12999725341797","65.12999725341797","65.12999725341797","","","","","",""
"11182","","","","","","","","","","","","","67.41000366210938","67.41000366210938","67.41000366210938","","","","","","","","",""
"11185","","","","","","","","","","","","","","","","","","","","","","66.80999755859375","66.80999755859375","66.80999755859375"
"11249","","","","","","","","","","","","","","","","","","","65.0199966430664","65.0199966430664","65.0199966430664","","",""
"11317","","","","","","","","","","","","","","","","","","","","","","66.9000015258789","66.9000015258789","66.9000015258789"
"11376","","","","","","","","","","","","","","","","65.52999877929688","65.52999877929688","65.52999877929688","","","","","",""
"11384","","","","","","","","","","","","","68.5199966430664","68.5199966430664","68.5199966430664","","","","","","","","",""
"11451","","","","","","","","","","","","","","","","","","","65.97000122070312","65.97000122070312","65.97000122070312","","",""
"11513","","","","","","","","","","","","","","","","66.5","66.5","66.5","","","","","",""
"11514","","","","","","","","","","","","","","","","","","","","","","67.94000244140625","67.94000244140625","67.94000244140625"
"11521","","","","","","","","","","","","","67.95999908447266","67.95999908447266","67.95999908447266","","","","","","","","",""
"11588","","","","","","","","","","","","","","","","","","","65.91000366210938","65.91000366210938","65.91000366210938","","",""
"11646","","","","","","","","","","","","","","","","","","","","","","67.6500015258789","67.6500015258789","67.6500015258789"
"11715","","","","","","","","","","","","","","","","64.94000244140625","64.94000244140625","64.94000244140625","","","","","",""
"11723","","","","","","","","","","","","","69.83999633789062","69.83999633789062","69.83999633789062","","","","","","","","",""
"11725","","","","","","","","","","","","","","","","","","","66.98999786376953","66.98999786376953","66.98999786376953","","",""
"11732","","","","","","","","","","","","","","","","","","","66.98999786376953","66.98999786376953","66.98999786376953","","",""
"11843","","","","","","","","","","","","","","","","","","","","","","68.2300033569336","68.2300033569336","68.2300033569336"
"11852","","","","","","","","","","","","","","","","65.80000305175781","65.80000305175781","65.80000305175781","","","","","",""
"11863","","","","","","","","","","","","","","","","","","","62.790000915527344","62.790000915527344","62.790000915527344","","",""
"11870","","","","","","","","","","","","","","","","","","","62.790000915527344","62.790000915527344","62.790000915527344","","",""
"11926","","","","","","","","","","","","","67.83000183105469","67.83000183105469","67.83000183105469","","","","","","","","",""
"11975","","","","","","","","","","","","","","","","","","","","","","67.37000274658203","67.37000274658203","67.37000274658203"
"12054","","","","","","","","","","","","","","","","65.47000122070312","65.47000122070312","65.47000122070312","","","","","",""
"12066","","","","","","","","","","","","","","","","","","","64.62999725341797","64.62999725341797","64.62999725341797","","",""
"12129","","","","","","","","","","","","","64.44999694824219","64.44999694824219","64.44999694824219","","","","","","","","",""
"12172","","","","","","","","","","","","","","","","","","","","","","66.66000366210938","66.66000366210938","66.66000366210938"
"12191","","","","","","","","","","","","","","","","65.81999969482422","65.81999969482422","65.81999969482422","","","","","",""
"12198","","","","","","","","","","","","","","","","66.0199966430664","66.0199966430664","66.0199966430664","","","","","",""
"12203","","","","","","","","","","","","","","","","","","","66.05999755859375","66.05999755859375","66.05999755859375","","",""
"12205","","","","","","","","","","","","","","","","66.0199966430664","66.0199966430664","66.0199966430664","","","","","",""
"12267","","","","","","","","","","","","","69.29000091552734","69.29000091552734","69.29000091552734","","","","","","","","",""
"12271","","","","","","","","","","","","","","","","64.87000274658203","64.87000274658203","64.87000274658203","","","","","",""
"12304","","","","","","","","","","","","","","","","","","","","","","66.5","66.5","66.5"
"12405","","","","","","","","","","","","","","","","","","","65.47000122070312","65.47000122070312","65.47000122070312","","",""
"12469","","","","","","","","","","","","","68.73999786376953","68.73999786376953","68.73999786376953","","","","","","","","",""
"12473","","","","","","","","","","","","","","","","65.97000122070312","65.97000122070312","65.97000122070312","","","","","",""
"12501","","","","","","","","","","","","","","","","","","","","","","67.4800033569336","67.4800033569336","67.4800033569336"
"12542","","","","","","","","","","","","","","","","","","","66.27999877929688","66.27999877929688","66.27999877929688","","",""
"12606","","","","","","","","","","","","","68.95999908447266","68.95999908447266","68.95999908447266","","","","","","","","",""
"12610","","","","","","","","","","","","","","","","65.2699966430664","65.2699966430664","65.2699966430664","","","","","",""
"12633","","","","","","","","","","","","","","","","","","","","","","66.83999633789062","66.83999633789062","66.83999633789062"
"12744","","","","","","","","","","","","","","","","","","","65.2699966430664","65.2699966430664","65.2699966430664","","",""
"12808","","","","","","","","","","","","","67.33999633789062","67.33999633789062","67.33999633789062","","","","","","","","",""
"12812","","","","","","","","","","","","","","","","64.77999877929688","64.77999877929688","64.77999877929688","","","","","",""
"12830","","","","","","","","","","","","","","","","","","","","","","65.91000366210938","65.91000366210938","65.91000366210938"
"12881","","","","","","","","","","","","","","","","","","","64.2300033569336","64.2300033569336","64.2300033569336","","",""
"12945","","","","","","","","","","","","","67.27999877929688","67.27999877929688","67.27999877929688","","","","","","","","",""
"12949","","","","","","","","","","","","","","","","65.18000030517578","65.18000030517578","65.18000030517578","","","","","",""
"12962","","","","","","","","","","","","","","","","","","","","","","67.27999877929688","67.27999877929688","67.27999877929688"
"13083","","","","","","","","","","","","","","","","","","","65.41999816894531","65.41999816894531","65.41999816894531","","",""
"13147","","","","","","","","","","","","","69.11000061035156","69.11000061035156","69.11000061035156","","","","","","","","",""
"13151","","","","","","","","","","","","","","","","66.52999877929688","66.52999877929688","66.52999877929688","","","","","",""
"13159","","","","","","","","","","","","","","","","","","","","","","67.38999938964844","67.38999938964844","67.38999938964844"
"13220","","","","","","","","","","","","","","","","","","","65.62000274658203","65.62000274658203","65.62000274658203","","",""
"13284","","","","","","","","","","","","","68.69000244140625","68.69000244140625","68.69000244140625","","","","","","","","",""
"13288","","","","","","","","","","","","","","","","65","65","65","","","","","",""
"13291","","","","","","","","","","","","","","","","","","","","","","66.79000091552734","66.79000091552734","66.79000091552734"
"13422","","","","","","","","","","","","","","","","","","","66.22000122070312","66.22000122070312","66.22000122070312","","",""
"13486","","","","","","","","","","","","","68.47000122070312","68.47000122070312","68.47000122070312","","","","","","","","",""
"13488","","","","","","","","","","","","","","","","","","","","","","67.16999816894531","67.16999816894531","67.16999816894531"
"13490","","","","","","","","","","","","","","","","65.5999984741211","65.5999984741211","65.5999984741211","","","","","",""
"13559","","","","","","","","","","","","","","","","","","","65.22000122070312","65.22000122070312","65.22000122070312","","",""
"13620","","","","","","","","","","","","","","","","","","","","","","67.27999877929688","67.27999877929688","67.27999877929688"
"13623","","","","","","","","","","","","","66.83999633789062","66.83999633789062","66.83999633789062","","","","","","","","",""
"13627","","","","","","","","","","","","","","","","65.58000183105469","65.58000183105469","65.58000183105469","","","","","",""
"13761","","","","","","","","","","","","","","","","","","","65.2699966430664","65.2699966430664","65.2699966430664","","",""
"13817","","","","","","","","","","","","","","","","","","","","","","66.12999725341797","66.12999725341797","66.12999725341797"
"13825","","","","","","","","","","","","","69.08999633789062","69.08999633789062","69.08999633789062","","","","","","","","",""
"13829","","","","","","","","","","","","","","","","65.93000030517578","65.93000030517578","65.93000030517578","","","","","",""
"13898","","","","","","","","","","","","","","","","","","","66.7699966430664","66.7699966430664","66.7699966430664","","",""
"13949","","","","","","","","","","","","","","","","","","","","","","68.29000091552734","68.29000091552734","68.29000091552734"
"13962","","","","","","","","","","","","","68.13999938964844","68.13999938964844","68.13999938964844","","","","","","","","",""
"13966","","","","","","","","","","","","","","","","67.30000305175781","67.30000305175781","67.30000305175781","","","","","",""
"14100","","","","","","","","","","","","","","","","","","","67.02999877929688","67.02999877929688","67.02999877929688","","",""
"14146","","","","","","","","","","","","","","","","","","","","","","67.76000213623047","67.76000213623047","67.76000213623047"
"14164","","","","","","","","","","","","","68.05000305175781","68.05000305175781","68.05000305175781","","","","","","","","",""
"14168","","","","","","","","","","","","","","","","66.75","66.75","66.75","","","","","",""
"14237","","","","","","","","","","","","","","","","","","","67.72000122070312","67.72000122070312","67.72000122070312","","",""
"14278","","","","","","","","","","","","","","","","","","","","","","67.0999984741211","67.0999984741211","67.0999984741211"
"14301","","","","","","","","","","","","","66.58999633789062","66.58999633789062","66.58999633789062","","","","","","","","",""
"14305","","","","","","","","","","","","","","","","66.68000030517578","66.68000030517578","66.68000030517578","","","","","",""
"14439","","","","","","","","","","","","","","","","","","","67.20999908447266","67.20999908447266","67.20999908447266","","",""
"14475","","","","","","","","","","","","","","","","","","","","","","66.87999725341797","66.87999725341797","66.87999725341797"
"14503","","","","","","","","","","","","","69.55000305175781","69.55000305175781","69.55000305175781","","","","","","","","",""
"14507","","","","","","","","","","","","","","","","65.37999725341797","65.37999725341797","65.37999725341797","","","","","",""
"14576","","","","","","","","","","","","","","","","","","","67.83000183105469","67.83000183105469","67.83000183105469","","",""
"14607","","","","","","","","","","","","","","","","","","","","","","66.56999969482422","66.56999969482422","66.56999969482422"
"14640","","","","","","","","","","","","","69.3499984741211","69.3499984741211","69.3499984741211","","","","","","","","",""
"14644","","","","","","","","","","","","","","","","65.83999633789062","65.83999633789062","65.83999633789062","","","","","",""
"14778","","","","","","","","","","","","","","","","","","","68.62999725341797","68.62999725341797","68.62999725341797","","",""
"14804","","","","","","","","","","","","","","","","","","","","","","68.29000091552734","68.29000091552734","68.29000091552734"
"14842","","","","","","","","","","","","","67.12000274658203","67.12000274658203","67.12000274658203","","","","","","","","",""
"14846","","","","","","","","","","","","","","","","65.48999786376953","65.48999786376953","65.48999786376953","","","","","",""
"14915","","","","","","","","","","","","","","","","","","","67.4800033569336","67.4800033569336","67.4800033569336","","",""
"14936","","","","","","","","","","","","","","","","","","","","","","67.02999877929688","67.02999877929688","67.02999877929688"
"14979","","","","","","","","","","","","","67.31999969482422","67.31999969482422","67.31999969482422","","","","","","","","",""
"14983","","","","","","","","","","","","","","","","67.19000244140625","67.19000244140625","67.19000244140625","","","","","",""
"15117","","","","","","","","","","","","","","","","","","","67.30000305175781","67.30000305175781","67.30000305175781","","",""
"15133","","","","","","","","","","","","","","","","","","","","","","67.94000244140625","67.94000244140625","67.94000244140625"
"15181","","","","","","","","","","","","","68.54000091552734","68.54000091552734","68.54000091552734","","","","","","","","",""
"15185","","","","","","","","","","","","","","","","65.70999908447266","65.70999908447266","65.70999908447266","","","","","",""
"15192","","","","","","","","","","","","","","","","65.70999908447266","65.70999908447266","65.70999908447266","","","","","",""
"15254","","","","","","","","","","","","","","","","","","","67.61000061035156","67.61000061035156","67.61000061035156","","",""
"15265","","","","","","","","","","","","","","","","","","","","","","68.37999725341797","68.37999725341797","68.37999725341797"
"15318","","","","","","","","","","","","","69.33000183105469","69.33000183105469","69.33000183105469","","","","","","","","",""
"15388","","","","","","","","","","","","","","","","63.7400016784668","63.7400016784668","63.7400016784668","","","","","",""
"15456","","","","","","","","","","","","","","","","","","","68.69000244140625","68.69000244140625","68.69000244140625","","",""
"15462","","","","","","","","","","","","","","","","","","","","","","67.91999816894531","67.91999816894531","67.91999816894531"
"15463","","","","","","","","","","","","","","","","","","","68.69000244140625","68.69000244140625","68.69000244140625","","",""
"15520","","","","","","","","","","","","","69.7300033569336","69.7300033569336","69.7300033569336","","","","","","","","",""
"15525","","","","","","","","","","","","","","","","65.86000061035156","65.86000061035156","65.86000061035156","","","","","",""
"15529","","","","","","","","","","","","","","","","","","","66.97000122070312","66.97000122070312","66.97000122070312","","",""
"15594","","","","","","","","","","","","","","","","","","","","","","67.73999786376953","67.73999786376953","67.73999786376953"
"15657","","","","","","","","","","","","","67.69999694824219","67.69999694824219","67.69999694824219","","","","","","","","",""
"15666","","","","","","","","","","","","","","","","","","","65.16000366210938","65.16000366210938","65.16000366210938","","",""
"15727","","","","","","","","","","","","","","","","65.06999969482422","65.06999969482422","65.06999969482422","","","","","",""
"15791","","","","","","","","","","","","","","","","","","","","","","68.05000305175781","68.05000305175781","68.05000305175781"
"15859","","","","","","","","","","","","","68.5199966430664","68.5199966430664","68.5199966430664","","","","","","","","",""
"15864","","","","","","","","","","","","","","","","65.22000122070312","65.22000122070312","65.22000122070312","","","","","",""
"15868","","","","","","","","","","","","","","","","","","","66.55000305175781","66.55000305175781","66.55000305175781","","",""
"15923","","","","","","","","","","","","","","","","","","","","","","69.62000274658203","69.62000274658203","69.62000274658203"
"15925","","","","","","","","","","","","","","","","","","","","","","69.62000274658203","69.62000274658203","69.62000274658203"
"15996","","","","","","","","","","","","","67.73999786376953","67.73999786376953","67.73999786376953","","","","","","","","",""
"16005","","","","","","","","","","","","","","","","","","","67.38999938964844","67.38999938964844","67.38999938964844","","",""
"16066","","","","","","","","","","","","","","","","64.9800033569336","64.9800033569336","64.9800033569336","","","","","",""
"16198","","","","","","","","","","","","","67.19000244140625","67.19000244140625","67.19000244140625","","","","","","","","",""
"16203","","","","","","","","","","","","","","","","64.37999725341797","64.37999725341797","64.37999725341797","","","","","",""
"16207","","","","","","","","","","","","","","","","","","","65.88999938964844","65.88999938964844","65.88999938964844","","",""
"16335","","","","","","","","","","","","","69.93000030517578","69.93000030517578","69.93000030517578","","","","","","","","",""
"16344","","","","","","","","","","","","","","","","","","","65.94999694824219","65.94999694824219","65.94999694824219","","",""
"16405","","","","","","","","","","","","","","","","65.51000213623047","65.51000213623047","65.51000213623047","","","","","",""
"16537","","","","","","","","","","","","","68.16000366210938","68.16000366210938","68.16000366210938","","","","","","","","",""
"16542","","","","","","","","","","","","","","","","65.2699966430664","65.2699966430664","65.2699966430664","","","","","",""
"16546","","","","","","","","","","","","","","","","","","","67.30000305175781","67.30000305175781","67.30000305175781","","",""
"16674","","","","","","","","","","","","","68.58000183105469","68.58000183105469","68.58000183105469","","","","","","","","",""
"16683","","","","","","","","","","","","","","","","","","","67.5199966430664","67.5199966430664","67.5199966430664","","",""
"16744","","","","","","","","","","","","","","","","65.12999725341797","65.12999725341797","65.12999725341797","","","","","",""
"16876","","","","","","","","","","","","","68.43000030517578","68.43000030517578","68.43000030517578","","","","","","","","",""
"16881","","","","","","","","","","","","","","","","66.22000122070312","66.22000122070312","66.22000122070312","","","","","",""
"16885","","","","","","","","","","","","","","","","","","","65.63999938964844","65.63999938964844","65.63999938964844","","",""
"16888","","","","","","","","","","","","","","","","66.22000122070312","66.22000122070312","66.22000122070312","","","","","",""
"16892","","","","","","","","","","","","","","","","","","","65.63999938964844","65.63999938964844","65.63999938964844","","",""
"17013","","","","","","","","","","","","","68.54000091552734","68.54000091552734","68.54000091552734","","","","","","","","",""
"17215","","","","","","","","","","","","","68.9800033569336","68.9800033569336","68.9800033569336","","","","","","","","",""
