"Step","Group: text10-vision10 - evaluation/blimp/ellipsis","Group: text10-vision10 - evaluation/blimp/ellipsis__MIN","Group: text10-vision10 - evaluation/blimp/ellipsis__MAX","Group: text10-vision100 - evaluation/blimp/ellipsis","Group: text10-vision100 - evaluation/blimp/ellipsis__MIN","Group: text10-vision100 - evaluation/blimp/ellipsis__MAX","Group: text1-vision100 - evaluation/blimp/ellipsis","Group: text1-vision100 - evaluation/blimp/ellipsis__MIN","Group: text1-vision100 - evaluation/blimp/ellipsis__MAX","Group: text1-vision10 - evaluation/blimp/ellipsis","Group: text1-vision10 - evaluation/blimp/ellipsis__MIN","Group: text1-vision10 - evaluation/blimp/ellipsis__MAX","Group: text1-vision1 - evaluation/blimp/ellipsis","Group: text1-vision1 - evaluation/blimp/ellipsis__MIN","Group: text1-vision1 - evaluation/blimp/ellipsis__MAX","Group: text10-vision1 - evaluation/blimp/ellipsis","Group: text10-vision1 - evaluation/blimp/ellipsis__MIN","Group: text10-vision1 - evaluation/blimp/ellipsis__MAX","Group: text10-vision0 - evaluation/blimp/ellipsis","Group: text10-vision0 - evaluation/blimp/ellipsis__MIN","Group: text10-vision0 - evaluation/blimp/ellipsis__MAX","Group: text1-vision0 - evaluation/blimp/ellipsis","Group: text1-vision0 - evaluation/blimp/ellipsis__MIN","Group: text1-vision0 - evaluation/blimp/ellipsis__MAX"
"4841","","","","","","","","","","","","","","","","65.47000122070312","65.47000122070312","65.47000122070312","","","","","",""
"4855","68.06999969482422","68.06999969482422","68.06999969482422","","","","","","","","","","","","","","","","","","","","",""
"4875","","","","","","","","","","","","","","","","","","","60.15999984741211","60.15999984741211","60.15999984741211","","",""
"4941","","","","61.779998779296875","61.779998779296875","61.779998779296875","","","","","","","","","","","","","","","","","",""
"4949","","","","","","","60.38999938964844","60.38999938964844","60.38999938964844","65.12999725341797","65.12999725341797","65.12999725341797","","","","","","","","","","","",""
"4961","","","","","","","","","","","","","","","","","","","","","","68.81999969482422","68.81999969482422","68.81999969482422"
"4963","","","","","","","","","","","","","60.619998931884766","60.619998931884766","60.619998931884766","","","","","","","","",""
"5020","","","","","","","","","","","","","","","","65.76000213623047","65.76000213623047","65.76000213623047","","","","","",""
"5034","66.62999725341797","66.62999725341797","66.62999725341797","","","","","","","","","","","","","","","","","","","","",""
"5049","","","","","","","","","","","","","","","","","","","59.63999938964844","59.63999938964844","59.63999938964844","","",""
"5120","","","","61.95000076293945","61.95000076293945","61.95000076293945","","","","","","","","","","","","","","","","","",""
"5127","64.31999969482422","64.31999969482422","64.31999969482422","","","","","","","","","","","","","","","","","","","","",""
"5135","","","","","","","","","","","","","","","","","","","","","","66.69000244140625","66.69000244140625","66.69000244140625"
"5136","","","","","","","62.59000015258789","62.59000015258789","62.59000015258789","64.48999786376953","64.48999786376953","64.48999786376953","","","","","","","","","","","",""
"5137","","","","","","","","","","","","","","","","","","","","","","66.69000244140625","66.69000244140625","66.69000244140625"
"5142","","","","","","","","","","","","","61.61000061035156","61.61000061035156","61.61000061035156","","","","","","","","",""
"5199","","","","","","","","","","","","","","","","66.16999816894531","66.16999816894531","66.16999816894531","","","","","",""
"5223","","","","","","","","","","","","","","","","","","","62.7599983215332","62.7599983215332","62.7599983215332","","",""
"5287","","","","","","","59.119998931884766","59.119998931884766","59.119998931884766","66.33999633789062","66.33999633789062","66.33999633789062","","","","","","","","","","","",""
"5299","","","","61.4900016784668","61.4900016784668","61.4900016784668","","","","","","","","","","","","","","","","","",""
"5306","68.94000244140625","68.94000244140625","68.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"5321","","","","","","","","","","","","","60.38999938964844","60.38999938964844","60.38999938964844","","","","","","","","",""
"5330","","","","","","","54.970001220703125","54.970001220703125","54.970001220703125","62.880001068115234","62.880001068115234","62.880001068115234","","","","","","","","","","","",""
"5378","","","","","","","","","","","","","","","","67.08999633789062","67.08999633789062","67.08999633789062","","","","","",""
"5397","","","","","","","","","","","","","","","","","","","61.31999969482422","61.31999969482422","61.31999969482422","","",""
"5414","","","","","","","","","","","","","61.029998779296875","61.029998779296875","61.029998779296875","","","","","","","","",""
"5478","","","","64.02999877929688","64.02999877929688","64.02999877929688","","","","","","","","","","","","","","","","","",""
"5485","66.22000122070312","66.22000122070312","66.22000122070312","","","","","","","","","","","","","","","","","","","","",""
"5509","","","","","","","52.709999084472656","52.709999084472656","52.709999084472656","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","","","","",""
"5557","","","","","","","","","","","","","","","","67.37999725341797","67.37999725341797","67.37999725341797","","","","","",""
"5571","","","","63.38999938964844","63.38999938964844","63.38999938964844","","","","","","","","","","","","","63.34000015258789","63.34000015258789","63.34000015258789","","",""
"5593","","","","","","","","","","","","","61.720001220703125","61.720001220703125","61.720001220703125","","","","","","","","",""
"5659","","","","","","","","","","","","","","","","","","","65.23999786376953","65.23999786376953","65.23999786376953","","",""
"5664","65.23999786376953","65.23999786376953","65.23999786376953","","","","","","","","","","","","","","","","","","","","",""
"5688","","","","","","","55.310001373291016","55.310001373291016","55.310001373291016","63.970001220703125","63.970001220703125","63.970001220703125","","","","","","","","","","","",""
"5736","","","","","","","","","","","","","","","","67.55000305175781","67.55000305175781","67.55000305175781","","","","","",""
"5750","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","","","","","","","","","","",""
"5772","","","","","","","","","","","","","59.58000183105469","59.58000183105469","59.58000183105469","","","","","","","","",""
"5829","","","","","","","","","","","","","","","","68.41999816894531","68.41999816894531","68.41999816894531","","","","","",""
"5833","","","","","","","","","","","","","","","","","","","64.48999786376953","64.48999786376953","64.48999786376953","","",""
"5843","66.4000015258789","66.4000015258789","66.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"5867","","","","","","","58.779998779296875","58.779998779296875","58.779998779296875","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","",""
"5929","","","","65.52999877929688","65.52999877929688","65.52999877929688","","","","","","","","","","","","","","","","","",""
"5951","","","","","","","","","","","","","62.36000061035156","62.36000061035156","62.36000061035156","","","","","","","","",""
"5970","","","","","","","60.099998474121094","60.099998474121094","60.099998474121094","","","","","","","","","","","","","","",""
"5977","","","","","","","60.099998474121094","60.099998474121094","60.099998474121094","","","","","","","","","","","","","","",""
"6003","","","","","","","","","","64.77999877929688","64.77999877929688","64.77999877929688","","","","","","","","","","","",""
"6007","","","","","","","","","","","","","","","","","","","63.86000061035156","63.86000061035156","63.86000061035156","","",""
"6008","","","","","","","","","","","","","","","","69.05000305175781","69.05000305175781","69.05000305175781","","","","","",""
"6010","","","","","","","","","","64.77999877929688","64.77999877929688","64.77999877929688","","","","","","","","","","","",""
"6022","67.44000244140625","67.44000244140625","67.44000244140625","","","","","","","","","","","","","","","","","","","","",""
"6074","","","","","","","61.95000076293945","61.95000076293945","61.95000076293945","","","","","","","","","","","","","","",""
"6097","","","","","","","","","","63.630001068115234","63.630001068115234","63.630001068115234","","","","","","","","","","","",""
"6108","","","","64.1500015258789","64.1500015258789","64.1500015258789","","","","","","","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","59.060001373291016","59.060001373291016","59.060001373291016","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","65.69999694824219","65.69999694824219","65.69999694824219","","",""
"6187","","","","","","","","","","","","","","","","70.31999969482422","70.31999969482422","70.31999969482422","","","","","",""
"6201","65.30000305175781","65.30000305175781","65.30000305175781","","","","","","","","","","","","","","","","","","","","",""
"6243","","","","","","","58.88999938964844","58.88999938964844","58.88999938964844","","","","","","","","","","","","","","",""
"6276","","","","","","","","","","64.94999694824219","64.94999694824219","64.94999694824219","","","","","","","","","","","",""
"6287","","","","65.76000213623047","65.76000213623047","65.76000213623047","","","","","","","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","62.470001220703125","62.470001220703125","62.470001220703125","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","67.7300033569336","67.7300033569336","67.7300033569336","","",""
"6366","","","","","","","","","","","","","","","","69.4000015258789","69.4000015258789","69.4000015258789","","","","","",""
"6380","66.51000213623047","66.51000213623047","66.51000213623047","","","","","","","","","","","","","","","","","","","","",""
"6422","","","","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","","","","","","","",""
"6455","","","","","","","","","","65.12999725341797","65.12999725341797","65.12999725341797","","","","","","","","","","","",""
"6466","","","","68.36000061035156","68.36000061035156","68.36000061035156","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","63.970001220703125","63.970001220703125","63.970001220703125","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","68.19000244140625","68.19000244140625","68.19000244140625","","",""
"6545","","","","","","","","","","","","","","","","71.12999725341797","71.12999725341797","71.12999725341797","","","","","",""
"6559","66.97000122070312","66.97000122070312","66.97000122070312","","","","","","","","","","","","","","","","","","","","",""
"6601","","","","","","","61.20000076293945","61.20000076293945","61.20000076293945","","","","","","","","","","","","","","",""
"6634","","","","","","","","","","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","","","","",""
"6645","","","","66.97000122070312","66.97000122070312","66.97000122070312","","","","","","","","","","","","","","","","","",""
"6652","68.01000213623047","68.01000213623047","68.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","62.470001220703125","62.470001220703125","62.470001220703125","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","66.97000122070312","66.97000122070312","66.97000122070312","","",""
"6724","","","","","","","","","","","","","","","","70.55000305175781","70.55000305175781","70.55000305175781","","","","","",""
"6780","","","","","","","61.029998779296875","61.029998779296875","61.029998779296875","","","","","","","","","","","","","","",""
"6787","","","","","","","61.029998779296875","61.029998779296875","61.029998779296875","","","","","","","","","","","","","","",""
"6813","","","","","","","","","","61.61000061035156","61.61000061035156","61.61000061035156","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","",""
"6824","","","","66.97000122070312","66.97000122070312","66.97000122070312","","","","","","","","","","","","","","","","","",""
"6831","67.31999969482422","67.31999969482422","67.31999969482422","","","","","","","","","","","","","","","","","","","","",""
"6874","","","","","","","59.529998779296875","59.529998779296875","59.529998779296875","","","","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","70.79000091552734","70.79000091552734","70.79000091552734","","",""
"6903","","","","","","","","","","","","","","","","69.33999633789062","69.33999633789062","69.33999633789062","","","","","",""
"6917","","","","68.01000213623047","68.01000213623047","68.01000213623047","","","","","","","","","","","","","","","","","",""
"6949","","","","","","","","","","62.470001220703125","62.470001220703125","62.470001220703125","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","67.55000305175781","67.55000305175781","67.55000305175781","","",""
"7010","68.6500015258789","68.6500015258789","68.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","","","","","","","","",""
"7053","","","","","","","61.4900016784668","61.4900016784668","61.4900016784668","","","","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","73.08999633789062","73.08999633789062","73.08999633789062","","","","","",""
"7096","","","","65.36000061035156","65.36000061035156","65.36000061035156","","","","","","","","","","","","","","","","","",""
"7128","","","","","","","","","","63.56999969482422","63.56999969482422","63.56999969482422","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","69.9800033569336","69.9800033569336","69.9800033569336","","",""
"7175","","","","","","","","","","","","","","","","74.6500015258789","74.6500015258789","74.6500015258789","","","","","",""
"7189","67.66999816894531","67.66999816894531","67.66999816894531","","","","","","","","","","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","",""
"7232","","","","","","","61.65999984741211","61.65999984741211","61.65999984741211","","","","","","","","","","","","","","",""
"7275","","","","62.880001068115234","62.880001068115234","62.880001068115234","","","","","","","","","","","","","","","","","",""
"7307","","","","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","70.37999725341797","70.37999725341797","70.37999725341797","","",""
"7314","","","","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","",""
"7315","","","","","","","","","","63.38999938964844","63.38999938964844","63.38999938964844","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","71.54000091552734","71.54000091552734","71.54000091552734","","","","","",""
"7383","","","","","","","","","","","","","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","",""
"7411","","","","","","","60.220001220703125","60.220001220703125","60.220001220703125","","","","","","","","","","","","","","",""
"7454","66.4000015258789","66.4000015258789","66.4000015258789","64.26000213623047","64.26000213623047","64.26000213623047","","","","","","","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","70.9000015258789","70.9000015258789","70.9000015258789","","",""
"7494","","","","","","","","","","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","73.1500015258789","73.1500015258789","73.1500015258789","","","","","",""
"7562","","","","","","","","","","","","","61.61000061035156","61.61000061035156","61.61000061035156","","","","","","","","",""
"7590","","","","","","","58.310001373291016","58.310001373291016","58.310001373291016","","","","","","","","","","","","","","",""
"7633","66.4000015258789","66.4000015258789","66.4000015258789","65.41999816894531","65.41999816894531","65.41999816894531","","","","","","","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","71.58999633789062","71.58999633789062","71.58999633789062","","",""
"7673","","","","","","","","","","65.06999969482422","65.06999969482422","65.06999969482422","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","73.55999755859375","73.55999755859375","73.55999755859375","","","","","",""
"7741","","","","","","","","","","","","","64.66999816894531","64.66999816894531","64.66999816894531","","","","","","","","",""
"7769","","","","","","","60.15999984741211","60.15999984741211","60.15999984741211","","","","","","","","","","","","","","",""
"7812","70.44000244140625","70.44000244140625","70.44000244140625","67.55000305175781","67.55000305175781","67.55000305175781","","","","","","","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","69.80000305175781","69.80000305175781","69.80000305175781","","",""
"7852","","","","","","","","","","62.880001068115234","62.880001068115234","62.880001068115234","","","","","","","","","","","",""
"7862","","","","","","","59.470001220703125","59.470001220703125","59.470001220703125","","","","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","73.55999755859375","73.55999755859375","73.55999755859375","","","","","",""
"7920","","","","","","","","","","","","","64.31999969482422","64.31999969482422","64.31999969482422","","","","","","","","",""
"7945","","","","","","","","","","60.849998474121094","60.849998474121094","60.849998474121094","","","","","","","","","","","",""
"7991","69.33999633789062","69.33999633789062","69.33999633789062","65.47000122070312","65.47000122070312","65.47000122070312","","","","","","","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","68.19000244140625","68.19000244140625","68.19000244140625","","",""
"8041","","","","","","","58.720001220703125","58.720001220703125","58.720001220703125","","","","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","75.29000091552734","75.29000091552734","75.29000091552734","","","","","",""
"8084","69.4000015258789","69.4000015258789","69.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","64.08999633789062","64.08999633789062","64.08999633789062","","","","","","","","",""
"8124","","","","","","","","","","63.79999923706055","63.79999923706055","63.79999923706055","","","","","","","","","","","",""
"8170","","","","64.94999694824219","64.94999694824219","64.94999694824219","","","","","","","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","74.83000183105469","74.83000183105469","74.83000183105469","","",""
"8220","","","","","","","58.20000076293945","58.20000076293945","58.20000076293945","","","","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","74.94000244140625","74.94000244140625","74.94000244140625","","","","","",""
"8263","69.56999969482422","69.56999969482422","69.56999969482422","","","","","","","","","","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","62.470001220703125","62.470001220703125","62.470001220703125","","","","","","","","",""
"8303","","","","","","","","","","61.779998779296875","61.779998779296875","61.779998779296875","","","","","","","","","","","",""
"8349","","","","65.41999816894531","65.41999816894531","65.41999816894531","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","71.81999969482422","71.81999969482422","71.81999969482422","","",""
"8371","","","","","","","","","","","","","60.04999923706055","60.04999923706055","60.04999923706055","","","","","","","","",""
"8399","","","","","","","59.0099983215332","59.0099983215332","59.0099983215332","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","70.55000305175781","70.55000305175781","70.55000305175781","","","","","",""
"8442","70.66999816894531","70.66999816894531","70.66999816894531","66.51000213623047","66.51000213623047","66.51000213623047","","","","","","","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","72.33999633789062","72.33999633789062","72.33999633789062","","",""
"8482","","","","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","65.18000030517578","65.18000030517578","65.18000030517578","","","","","","","","",""
"8578","","","","","","","60.56999969482422","60.56999969482422","60.56999969482422","","","","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","73.44000244140625","73.44000244140625","73.44000244140625","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","74.7699966430664","74.7699966430664","74.7699966430664","","",""
"8621","65.36000061035156","65.36000061035156","65.36000061035156","68.76000213623047","68.76000213623047","68.76000213623047","","","","","","","","","","","","","","","","","",""
"8628","","","","68.76000213623047","68.76000213623047","68.76000213623047","","","","","","","","","","","","","","","","","",""
"8661","","","","","","","","","","61.779998779296875","61.779998779296875","61.779998779296875","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","70.55000305175781","70.55000305175781","70.55000305175781","","","","","",""
"8715","","","","65.30000305175781","65.30000305175781","65.30000305175781","","","","","","","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","63.220001220703125","63.220001220703125","63.220001220703125","","","","","","","","",""
"8757","","","","","","","58.88999938964844","58.88999938964844","58.88999938964844","","","","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","74.41999816894531","74.41999816894531","74.41999816894531","","",""
"8800","69.11000061035156","69.11000061035156","69.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"8840","","","","","","","","","","63.34000015258789","63.34000015258789","63.34000015258789","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","74.19000244140625","74.19000244140625","74.19000244140625","","","","","",""
"8894","","","","68.19000244140625","68.19000244140625","68.19000244140625","","","","","","","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","64.02999877929688","64.02999877929688","64.02999877929688","","","","","","","","",""
"8936","","","","","","","58.4900016784668","58.4900016784668","58.4900016784668","","","","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","72.5199966430664","72.5199966430664","72.5199966430664","","",""
"8979","67.31999969482422","67.31999969482422","67.31999969482422","","","","","","","","","","","","","","","","","","","","",""
"9019","","","","","","","","","","63.220001220703125","63.220001220703125","63.220001220703125","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","72","72","72","","","","","",""
"9073","","","","65.58999633789062","65.58999633789062","65.58999633789062","","","","","","","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","",""
"9115","","","","","","","60.099998474121094","60.099998474121094","60.099998474121094","","","","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","73.9000015258789","73.9000015258789","73.9000015258789","","",""
"9158","69.4000015258789","69.4000015258789","69.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"9198","","","","","","","","","","62.0099983215332","62.0099983215332","62.0099983215332","","","","","","","","","","","",""
"9205","","","","","","","","","","62.0099983215332","62.0099983215332","62.0099983215332","","","","","","","","","","","",""
"9206","","","","","","","","","","62.2400016784668","62.2400016784668","62.2400016784668","","","","","","","","","","","",""
"9218","","","","","","","62.40999984741211","62.40999984741211","62.40999984741211","","","","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","71.12999725341797","71.12999725341797","71.12999725341797","","","","","",""
"9252","","","","67.61000061035156","67.61000061035156","67.61000061035156","","","","","","","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","64.9000015258789","64.9000015258789","64.9000015258789","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","72.9800033569336","72.9800033569336","72.9800033569336","","",""
"9337","66.44999694824219","66.44999694824219","66.44999694824219","","","","","","","","","","","","","","","","","","","","",""
"9385","","","","","","","","","","65.12999725341797","65.12999725341797","65.12999725341797","","","","","","","","","","","",""
"9387","","","","","","","60.04999923706055","60.04999923706055","60.04999923706055","","","","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","71.70999908447266","71.70999908447266","71.70999908447266","","","","","",""
"9431","","","","64.66999816894531","64.66999816894531","64.66999816894531","","","","","","","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","64.1500015258789","64.1500015258789","64.1500015258789","","","","","","","","",""
"9478","","","","","","","","","","63.68000030517578","63.68000030517578","63.68000030517578","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","72.58000183105469","72.58000183105469","72.58000183105469","","",""
"9516","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"9566","","","","","","","59.869998931884766","59.869998931884766","59.869998931884766","","","","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","72.75","72.75","72.75","","","","","",""
"9609","68.30000305175781","68.30000305175781","68.30000305175781","","","","","","","","","","","","","","","","","","","","",""
"9610","","","","68.4800033569336","68.4800033569336","68.4800033569336","","","","","","","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","67.26000213623047","67.26000213623047","67.26000213623047","","","","","","","","",""
"9657","","","","","","","","","","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","75.2300033569336","75.2300033569336","75.2300033569336","","",""
"9745","","","","","","","58.599998474121094","58.599998474121094","58.599998474121094","","","","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","73.37999725341797","73.37999725341797","73.37999725341797","","",""
"9774","","","","","","","","","","","","","","","","70.2699966430664","70.2699966430664","70.2699966430664","","","","","",""
"9777","","","","","","","","","","","","","64.08999633789062","64.08999633789062","64.08999633789062","","","","","","","","",""
"9788","67.7300033569336","67.7300033569336","67.7300033569336","","","","","","","","","","","","","","","","","","","","",""
"9789","","","","66.44999694824219","66.44999694824219","66.44999694824219","","","","","","","","","","","","","","","","","",""
"9836","","","","","","","","","","60.220001220703125","60.220001220703125","60.220001220703125","","","","","","","","","","","",""
"9882","","","","68.52999877929688","68.52999877929688","68.52999877929688","","","","","","","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","",""
"9924","","","","","","","60.220001220703125","60.220001220703125","60.220001220703125","","","","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","72.75","72.75","72.75","","",""
"9953","","","","","","","","","","","","","","","","74.41999816894531","74.41999816894531","74.41999816894531","","","","","",""
"9967","68.76000213623047","68.76000213623047","68.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"10015","","","","","","","","","","61.13999938964844","61.13999938964844","61.13999938964844","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","73.2699966430664","73.2699966430664","73.2699966430664","","","","","",""
"10061","","","","66.22000122070312","66.22000122070312","66.22000122070312","","","","","","","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","63.279998779296875","63.279998779296875","63.279998779296875","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","76.8499984741211","76.8499984741211","76.8499984741211","","",""
"10103","","","","","","","59.63999938964844","59.63999938964844","59.63999938964844","","","","","","","","","","","","","","",""
"10146","68.19000244140625","68.19000244140625","68.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"10194","","","","","","","","","","61.2599983215332","61.2599983215332","61.2599983215332","","","","","","","","","","","",""
"10196","","","","","","","57.5099983215332","57.5099983215332","57.5099983215332","","","","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","73.08999633789062","73.08999633789062","73.08999633789062","","","","","",""
"10240","","","","68.87999725341797","68.87999725341797","68.87999725341797","","","","","","","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","72.9800033569336","72.9800033569336","72.9800033569336","","",""
"10325","69.16999816894531","69.16999816894531","69.16999816894531","","","","","","","","","","","","","","","","","","","","",""
"10373","","","","","","","","","","61.4900016784668","61.4900016784668","61.4900016784668","","","","","","","","","","","",""
"10375","","","","","","","60.279998779296875","60.279998779296875","60.279998779296875","","","","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","73.8499984741211","73.8499984741211","73.8499984741211","","","","","",""
"10419","","","","70.31999969482422","70.31999969482422","70.31999969482422","","","","","","","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","62.59000015258789","62.59000015258789","62.59000015258789","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","75.63999938964844","75.63999938964844","75.63999938964844","","",""
"10504","66.97000122070312","66.97000122070312","66.97000122070312","","","","","","","","","","","","","","","","","","","","",""
"10552","","","","","","","","","","60.7400016784668","60.7400016784668","60.7400016784668","","","","","","","","","","","",""
"10554","","","","","","","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","71.70999908447266","71.70999908447266","71.70999908447266","","","","","",""
"10598","","","","67.31999969482422","67.31999969482422","67.31999969482422","","","","","","","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","63.68000030517578","63.68000030517578","63.68000030517578","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","76.8499984741211","76.8499984741211","76.8499984741211","","",""
"10683","68.58999633789062","68.58999633789062","68.58999633789062","","","","","","","","","","","","","","","","","","","","",""
"10731","","","","","","","","","","60.5099983215332","60.5099983215332","60.5099983215332","","","","","","","","","","","",""
"10733","","","","","","","59.9900016784668","59.9900016784668","59.9900016784668","","","","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","75.45999908447266","75.45999908447266","75.45999908447266","","","","","",""
"10777","","","","69.56999969482422","69.56999969482422","69.56999969482422","","","","","","","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","66.22000122070312","66.22000122070312","66.22000122070312","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","74.12999725341797","74.12999725341797","74.12999725341797","","",""
"10824","","","","","","","","","","58.310001373291016","58.310001373291016","58.310001373291016","","","","","","","","","","","",""
"10826","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","","","","","","","","","","","","","","",""
"10862","67.08999633789062","67.08999633789062","67.08999633789062","","","","","","","","","","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","74.19000244140625","74.19000244140625","74.19000244140625","","","","","",""
"10955","70.2699966430664","70.2699966430664","70.2699966430664","","","","","","","","","","","","","","","","","","","","",""
"10956","","","","68.81999969482422","68.81999969482422","68.81999969482422","","","","","","","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","75","75","75","","",""
"10970","","","","","","","","","","","","","61.779998779296875","61.779998779296875","61.779998779296875","","","","","","","","",""
"11003","","","","","","","","","","60.5099983215332","60.5099983215332","60.5099983215332","","","","","","","","","","","",""
"11005","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","77.37000274658203","77.37000274658203","77.37000274658203","","","","","",""
"11134","67.37999725341797","67.37999725341797","67.37999725341797","","","","","","","","","","","","","","","","","","","","",""
